emp_no,salary
277939,92602
277939,92602
277945,40000
277946,62123
277946,62123
277947,40000
277947,40000
277948,62731
277949,60889
277951,59057
277954,59876
277965,80348
277965,80348
277968,65279
277968,65279
277971,40000
277971,40000
277973,40000
277973,40000
277979,67324
277979,67324
277982,40000
277983,74709
277984,47512
277995,56345
277996,53996
277999,43245
277999,43245
278000,45894
278001,40000
278003,45740
278003,45740
278007,43941
278008,61831
278008,61831
278011,56836
278012,54913
278020,40000
278020,40000
278022,40000
278023,40000
278024,70454
278024,70454
278025,67915
278027,59591
278028,55267
278028,55267
278029,53906
278031,73316
278031,73316
278040,47454
278041,55550
278043,40000
278043,40000
278051,59669
278051,59669
278053,46834
278053,46834
278058,57023
278058,57023
278061,48869
278065,43199
278065,43199
278075,71702
278075,71702
278078,40000
278078,40000
278079,40000
278079,40000
278083,47922
278083,47922
278085,40032
278085,40032
278089,50711
278095,51083
278098,80506
278099,40000
278103,52427
278103,52427
278112,77031
278112,77031
278118,51044
278119,61065
278119,61065
278123,54377
278123,54377
278126,67718
278127,40000
278134,87238
278135,40000
278135,40000
278136,59292
278136,59292
278138,48099
278138,48099
278139,40000
278151,40000
278151,40000
278153,41618
278154,82117
278154,82117
278163,40000
278166,40000
278167,67072
278167,67072
278168,40000
278177,87644
278177,87644
278181,56239
278181,56239
278183,58658
278189,43317
278189,43317
278189,43317
278194,65127
278211,53602
278213,40000
278215,65154
278215,65154
278217,86226
278217,86226
278223,59378
278225,40892
278225,40892
278227,40000
278228,44648
278228,44648
278229,49994
278232,65093
278234,67713
278237,43068
278237,43068
278240,51684
278240,51684
278241,40000
278242,40000
278243,53672
278243,53672
278245,61626
278250,52259
278253,43440
278253,43440
278256,66146
278257,51142
278257,51142
278260,59012
278260,59012
278267,40514
278274,40000
278280,41063
278280,41063
278285,40000
278285,40000
278290,85184
278290,85184
278291,40000
278292,40000
278293,40000
278295,68682
278295,68682
278298,40000
278299,58746
278299,58746
278301,55976
278301,55976
278304,43088
278304,43088
278308,50171
278308,50171
278310,40000
278313,66024
278313,66024
278317,40000
278317,40000
278321,49107
278321,49107
278326,40000
278326,40000
278329,59613
278329,59613
278330,73840
278332,56905
278338,40000
278343,67977
278343,67977
278346,40000
278353,50764
278356,55801
278357,60074
278359,51455
278360,73262
278361,40000
278361,40000
278364,87991
278366,55267
278368,40000
278368,40000
278372,40000
278372,40000
278374,46460
278379,47078
278379,47078
278383,49655
278383,49655
278391,53203
278395,40000
278396,69309
278396,69309
278400,40000
278402,67860
278402,67860
278404,40000
278404,40000
278407,40000
278407,40000
278408,43153
278408,43153
278409,72169
278413,40662
278417,53878
278419,40000
278422,46685
278424,59636
278424,59636
278426,57141
278426,57141
278429,60612
278429,60612
278433,42118
278433,42118
278439,65496
278441,40000
278442,56836
278445,40000
278445,40000
278446,40000
278449,42652
278456,40954
278456,40954
278460,50916
278460,50916
278464,54633
278466,40000
278470,40000
278474,40000
278475,80196
278477,59529
278478,40000
278479,40000
278486,71759
278486,71759
278495,72611
278505,54141
278508,60529
278509,40000
278510,63571
278513,55417
278513,55417
278516,40000
278519,40000
278522,56132
278523,75523
278523,75523
278524,41003
278528,40000
278528,40000
278530,61117
278531,55662
278531,55662
278534,46490
278537,62289
278540,99978
278541,40000
278547,53645
278548,40000
278548,40000
278555,59088
278558,46791
278558,46791
278559,62696
278564,45978
278578,40000
278579,40000
278587,49976
278587,49976
278596,40000
278596,40000
278607,61388
278607,61388
278608,50813
278610,62499
278615,46709
278619,94424
278619,94424
278621,43570
278624,59472
278624,59472
278632,76797
278633,87097
278633,87097
278635,53310
278636,40000
278639,40000
278639,40000
278640,69369
278640,69369
278644,74415
278650,76096
278650,76096
278658,56468
278658,56468
278679,47441
278680,40000
278680,40000
278689,40000
278689,40000
278696,74416
278700,47133
278703,66322
278704,72820
278704,72820
278715,58499
278721,54476
278721,54476
278723,66135
278724,40000
278725,40000
278725,40000
278727,40000
278728,47976
278728,47976
278733,40000
278733,40000
278736,57230
278740,40000
278740,40000
278743,43985
278747,44883
278747,44883
278750,63084
278754,45761
278754,45761
278758,81732
278760,56136
278763,70864
278764,97697
278764,97697
278768,40000
278768,40000
278771,64443
278771,64443
278772,45009
278775,62490
278788,40000
278788,40000
278790,41160
278790,41160
278792,52831
278796,40000
278796,40000
278800,40897
278803,40000
278803,40000
278806,52820
278809,41095
278809,41095
278811,56563
278811,56563
278823,57308
278823,57308
278825,55698
278828,50224
278828,50224
278828,50224
278837,48037
278837,48037
278850,40000
278850,40000
278855,60878
278855,60878
278860,59719
278872,49247
278872,49247
278873,40000
278882,48434
278884,40000
278885,42668
278885,42668
278886,40000
278886,40000
278889,47083
278894,46530
278894,46530
278895,40000
278897,40000
278897,40000
278900,40000
278900,40000
278908,81236
278910,40000
278912,40000
278914,40000
278914,40000
278915,52225
278918,40000
278922,40000
278922,40000
278930,85555
278930,85555
278931,82992
278931,82992
278934,58387
278938,50684
278938,50684
278943,40000
278943,40000
278944,40730
278944,40730
278949,56680
278951,50260
278954,40000
278954,40000
278955,43424
278956,66912
278956,66912
278957,78434
278958,58157
278958,58157
278966,40000
278968,63271
278970,40000
278970,40000
278972,78344
278972,78344
278973,81438
278973,81438
278977,40000
278980,52474
278980,52474
278981,40000
278981,40000
278992,49085
278993,40000
278995,77328
278996,46309
278996,46309
278998,53183
279003,40000
279005,40501
279005,40501
279006,58737
279007,68359
279009,85634
279009,85634
279014,48758
279014,48758
279018,40000
279018,40000
279021,56448
279021,56448
279022,47422
279024,56151
279029,60032
279030,57155
279032,45421
279033,87475
279037,40000
279037,40000
279039,64169
279042,40000
279043,61252
279049,76504
279051,40000
279055,44764
279057,40000
279057,40000
279058,76409
279058,76409
279059,40000
279064,56330
279064,56330
279070,41574
279070,41574
279077,50886
279077,50886
279079,40000
279079,40000
279081,40000
279090,78538
279093,42226
279093,42226
279094,46046
279100,57555
279100,57555
279102,49345
279105,40000
279105,40000
279107,70670
279110,63894
279110,63894
279111,40000
279112,53320
279112,53320
279116,86955
279118,40601
279120,56581
279123,40000
279124,40000
279127,40000
279127,40000
279128,40000
279128,40000
279134,68073
279134,68073
279136,51890
279139,60322
279139,60322
279143,66490
279143,66490
279147,40000
279156,68385
279156,68385
279160,70009
279160,70009
279162,59749
279168,73270
279169,67163
279170,45528
279172,40000
279180,40000
279182,40000
279182,40000
279186,40000
279186,40000
279187,57601
279187,57601
279198,61367
279201,40000
279201,40000
279202,51118
279203,40000
279205,91638
279206,97903
279206,97903
279207,41372
279207,41372
279214,53963
279216,40000
279216,40000
279222,40000
279222,40000
279226,43025
279226,43025
279228,61706
279228,61706
279229,87541
279231,40000
279234,40000
279234,40000
279236,46629
279237,40000
279241,58457
279249,73559
279268,40000
279268,40000
279281,60057
279281,60057
279285,65087
279286,40000
279286,40000
279287,40000
279287,40000
279288,77104
279290,40000
279290,40000
279299,40000
279300,40000
279300,40000
279300,40000
279302,40000
279302,40000
279305,40000
279307,77587
279307,77587
279308,47715
279309,40000
279315,61276
279315,61276
279316,43944
279319,57526
279319,57526
279321,44674
279329,40000
279329,40000
279332,40000
279336,60207
279337,46524
279338,68964
279338,68964
279342,40000
279342,40000
279343,47288
279343,47288
279348,62014
279349,55251
279349,55251
279351,59276
279351,59276
279352,40705
279358,40000
279365,77252
279365,77252
279370,75362
279370,75362
279378,42161
279379,84616
279379,84616
279386,59100
279386,59100
279397,82635
279397,82635
279398,40000
279404,75166
279404,75166
279408,74719
279412,40000
279412,40000
279413,53667
279413,53667
279414,56055
279414,56055
279415,66125
279415,66125
279417,69024
279417,69024
279419,40000
279420,40000
279422,56319
279432,74530
279432,74530
279433,64839
279433,64839
279434,40000
279435,60060
279435,60060
279436,50146
279437,71842
279440,48082
279444,40000
279446,40000
279448,40000
279448,40000
279449,40000
279451,94698
279451,94698
279454,67355
279454,67355
279455,50280
279456,40000
279456,40000
279458,40000
279468,51233
279475,40000
279477,58962
279478,62437
279478,62437
279480,40000
279480,40000
279482,40000
279482,40000
279484,84957
279484,84957
279487,40000
279487,40000
279488,46765
279488,46765
279492,67460
279495,55338
279495,55338
279503,57205
279503,57205
279504,44042
279504,44042
279504,44042
279506,40000
279506,40000
279507,78754
279510,70768
279510,70768
279511,49064
279511,49064
279513,64330
279513,64330
279514,40000
279514,40000
279516,58759
279516,58759
279518,78461
279518,78461
279519,49332
279519,49332
279526,55680
279527,57413
279528,40000
279529,40000
279529,40000
279534,43950
279535,52348
279541,81861
279541,81861
279544,40571
279544,40571
279553,40038
279553,40038
279555,42397
279567,64898
279580,83619
279580,83619
279583,55370
279584,40000
279589,42263
279590,52850
279590,52850
279591,40000
279594,76130
279594,76130
279599,40000
279608,40000
279608,40000
279611,47476
279611,47476
279615,45884
279615,45884
279618,40000
279619,46285
279619,46285
279620,40000
279620,40000
279626,40000
279627,40000
279630,71933
279642,53904
279642,53904
279643,79806
279643,79806
279649,40000
279649,40000
279650,45685
279650,45685
279653,52871
279657,68069
279657,68069
279658,40000
279658,40000
279661,58554
279673,48674
279674,59085
279675,40000
279682,40000
279686,62228
279686,62228
279687,40000
279688,43176
279689,40000
279690,83008
279690,83008
279691,53724
279692,70068
279694,57576
279694,57576
279695,40000
279703,40000
279703,40000
279704,50895
279707,40000
279712,40000
279715,53971
279715,53971
279716,40000
279716,40000
279718,40000
279718,40000
279719,40000
279721,40000
279726,40000
279726,40000
279729,60317
279729,60317
279731,57977
279732,56233
279735,40000
279740,40000
279742,58034
279742,58034
279744,59780
279745,50334
279746,76615
279751,61328
279753,40000
279753,40000
279753,40000
279756,44283
279758,40000
279758,40000
279759,43050
279760,53211
279762,72757
279763,40000
279765,53668
279765,53668
279770,95481
279772,42669
279776,108388
279776,108388
279777,68819
279777,68819
279780,43943
279784,55658
279785,44938
279788,40000
279794,78121
279794,78121
279795,40000
279801,58067
279801,58067
279801,58067
279804,41744
279808,43069
279808,43069
279811,61248
279811,61248
279817,63376
279829,85334
279831,74306
279832,40000
279832,40000
279833,51542
279833,51542
279834,42030
279834,42030
279838,53035
279839,57182
279843,42107
279845,43484
279851,51648
279851,51648
279856,63782
279857,45549
279865,91682
279865,91682
279866,82209
279866,82209
279868,40907
279874,54254
279874,54254
279875,62259
279875,62259
279879,40000
279880,59888
279880,59888
279887,56567
279887,56567
279891,56668
279891,56668
279892,56139
279894,72006
279894,72006
279901,40000
279902,40000
279903,40000
279906,50960
279906,50960
279910,40000
279915,40000
279915,40000
279917,40000
279917,40000
279920,40503
279921,43208
279921,43208
279926,40000
279926,40000
279927,54121
279927,54121
279935,47789
279937,50234
279938,40000
279938,40000
279940,40000
279956,53925
279958,61843
279958,61843
279966,45306
279969,40000
279972,61807
279972,61807
279976,40000
279979,76334
279979,76334
279984,40000
279989,40000
279994,83656
279994,83656
279996,42575
279996,42575
279997,47502
279999,40000
280001,40000
280008,70832
280008,70832
280009,40000
280009,40000
280010,62558
280010,62558
280013,40000
280014,68466
280018,50667
280025,40000
280025,40000
280027,51537
280028,88136
280028,88136
280031,57084
280031,57084
280035,51415
280038,49779
280038,49779
280043,53553
280043,53553
280047,51445
280047,51445
280050,40000
280055,45661
280062,62979
280062,62979
280066,67487
280074,46970
280074,46970
280076,75238
280082,45859
280088,57372
280088,57372
280089,44604
280091,45415
280094,40000
280098,64631
280103,40000
280105,78608
280106,60594
280106,60594
280108,65713
280108,65713
280116,80665
280116,80665
280117,46797
280117,46797
280118,54459
280118,54459
280118,54459
280122,43090
280124,40000
280124,40000
280126,40000
280126,40000
280127,40000
280130,78969
280130,78969
280133,50349
280133,50349
280133,50349
280134,40000
280137,62016
280145,40000
280149,77381
280151,61571
280151,61571
280154,77943
280154,77943
280157,66967
280157,66967
280158,77646
280158,77646
280161,41173
280161,41173
280165,40000
280165,40000
280165,40000
280169,43251
280169,43251
280171,62005
280171,62005
280175,59506
280176,49622
280177,52828
280177,52828
280179,42672
280179,42672
280187,51808
280187,51808
280189,92787
280189,92787
280190,42439
280192,40000
280193,52615
280197,40000
280199,40000
280206,72513
280206,72513
280209,40614
280210,82774
280210,82774
280212,58441
280214,44441
280215,40000
280215,40000
280216,51427
280216,51427
280219,59701
280220,40000
280220,40000
280222,48240
280229,40000
280229,40000
280230,71791
280231,62889
280232,54839
280232,54839
280234,52513
280236,58675
280238,40000
280238,40000
280238,40000
280244,59587
280244,59587
280246,51568
280247,40000
280247,40000
280248,40000
280248,40000
280249,69925
280253,54886
280253,54886
280254,40000
280254,40000
280255,85005
280255,85005
280257,40000
280258,40000
280260,40000
280263,40000
280263,40000
280264,57109
280264,57109
280265,54123
280271,71110
280271,71110
280277,52821
280283,44308
280290,40000
280294,64197
280305,46292
280309,84662
280309,84662
280312,57588
280312,57588
280315,56115
280315,56115
280318,64763
280320,56471
280323,40000
280325,40000
280325,40000
280326,52138
280328,47727
280328,47727
280330,49123
280330,49123
280333,53755
280333,53755
280334,40000
280347,40000
280347,40000
280350,53132
280353,62335
280353,62335
280355,71794
280355,71794
280356,57042
280359,67415
280359,67415
280361,61253
280361,61253
280362,40000
280362,40000
280364,40000
280364,40000
280368,73774
280368,73774
280370,93615
280370,93615
280371,55628
280371,55628
280371,55628
280375,51130
280375,51130
280376,77804
280376,77804
280387,40000
280387,40000
280389,40000
280391,77729
280392,43699
280396,68955
280396,68955
280397,42549
280400,69776
280402,40000
280402,40000
280404,40000
280410,40000
280410,40000
280417,67890
280426,40000
280430,61214
280430,61214
280430,61214
280441,52294
280442,68157
280443,57137
